Gene	CD4Neg	CD4Pos	CD8Neg	CD8Pos
OR2B11	0.000288080575452319	0	0.000950834938979337	0.0058589543382822
OR2B6	0.000825121554495148	0	0	0
OR2C3	0	0	0	0
OR2L2	0.000325371368532798	0	0.000735242698406425	0.00453049548446626
OR3A3	0.000523773405018941	0	0.000712191785632522	0
OR4D1	0.000593202099812231	0	0.0015960405383593	0
OR4D9	0.000766419078504861	0	0.0046089449392507	0.0170399278611155
OR51M1	0.00151346273234484	0	0	0
OR52I1	0.00111463644926883	0.00407865097728706	0.01071511810662	0
OR52N1	0.00200356954429677	0	0	0
OR5B21	0	0	0.00809247872796096	0.0249325416047178
OR5H14	0.00198683951073177	0.00311579807702238	0.00844432263247807	0.0173443706133756
OR7D2	0.000132620652953909	0	0.00176554895648564	0
ORAI1	0.0975957528202127	0.109712586622211	0.272101582835729	0.225809809842381
ORAI2	0.0374583963325407	0.040580057605455	0.0860119627105234	0.0437684254150282
ORAI3	0.010383259853498	0.0113109813758681	0.0320520182308265	0.0205521631295349
ORC1	0.000439104042263011	0.00144608308749762	0.00439722049654756	0.0116122516786378
ORC2	0.00287470524140715	0.00366448647945785	0.00900042727016659	0.00805542795921367
ORC3	0.00177232198290909	0.00331921685165716	0.00482579562398121	0.00823334250064658
ORC4	0.00193889562214784	0.00281823369629876	0.00808825393493278	0.00631521874186409
ORC5	0.000711469236849523	0.00124782753147748	0.00266173155040977	0.00390508007509098
ORC6	0.00923893556314663	0.0237826086121247	0.0899598067456902	0.124569599905197
ORM1	0	0	0	0
ORMDL1	0.100672458362569	0.13022636171098	0.243484416167259	0.268987505187424
ORMDL2	0.140375406967992	0.166224108791739	0.334958103162146	0.423215507458065
ORMDL3	0.0542221475019745	0.103446653113253	0.133081420524505	0.169132033645953
OS9	0.0255511424021835	0.0323182144255736	0.0629118805164783	0.0935978525545565
OSBP	0.0112185622886914	0.0161777830833633	0.0457563778520117	0.0474443441581765
OSBP2	8.36379665802681e-05	0.00014595844504266	0.00019695084642764	0
OSBPL10	4.81348021195004e-05	0.000111904568004344	5.0494145089753e-05	0.00015557005653843
OSBPL11	0.00186372051325482	0.00291807113108417	0.00827067568702824	0.0161774423643715
OSBPL1A	6.0362277436543e-05	0	0.000178932326669381	0.00027564098894069
OSBPL2	0.00346100034168901	0.00360692994206732	0.0117595449223153	0.0118218168634503
OSBPL3	0.000839844806653628	0.000674669661263272	0.00302090879351504	0.00334434683085883
OSBPL5	4.56507292441066e-05	0	0.000259911800352296	0
OSBPL6	2.73072704023065e-05	0	5.05528436301892e-05	0
OSBPL7	0.0121787849767926	0.0143199524948393	0.0569378759860375	0.0598334976302778
OSBPL8	0.00614684244677164	0.00603588028496843	0.0153924480983961	0.0167391571647851
OSBPL9	0.00127074963579575	0.00190654096818907	0.00495597359445286	0.00411069823866083
OSCAR	0.000953743743282236	0.00174495812207256	0.00415294880176599	0.00639751874938713
OSCP1	0.000120510943541616	0	0.00115320173224546	0
OSER1	0.0444226062904926	0.0634994596139574	0.136852076549016	0.146641812620609
OSGEP	0.0325873154711422	0.044855704136526	0.115035554243818	0.10839850637311
OSGEPL1	0.00126785050049976	0.000895758996454646	0.00565144365258504	0.0104470972663501
OSGIN1	0.00022091980600187	0	0.000855697776823757	0.00175757606858721
OSGIN2	0.0059709222957471	0.00697503018699971	0.0157920570330995	0.0313614435023357
OSM	0.022270293067494	0.0159244296011915	0.036504697368152	0.010759450741855
OSMR	0	0	0.000208721566725936	0.000643061207960383
OSR2	0.000827878715494491	0.00363522474174435	0	0
OST4	1.3078182307388	1.23553825697752	2.30304342924635	2.18297862263678
OSTC	0.0540312552596601	0.0781787952642666	0.145905894840755	0.162919908781406
OSTF1	0.0178264360645145	0.0207568897678769	0.0493087634452977	0.0482175416777248
OSTM1	0.00236195231768107	0.00175165703095721	0.00563812396822891	0.00465985296024847
OTOA	4.33446581096222e-05	0.000317211467963302	0.000106203138311503	0
OTOF	0.0004263200907659	0.000918345927880564	0.000307613492437818	0.00126365669591916
OTUB1	0.0484896224508134	0.0731618387971671	0.151927039593537	0.153770202986461
OTUB2	0.000562909584053221	0.0016499706307664	0.013460991711416	0.0179919822539038
OTUD1	0.11087665936679	0.125262591220475	0.199433174337758	0.106287170590118
OTUD3	0.00309794949120176	0.0029880254397307	0.0136267538420293	0.0179723599328174
OTUD4	0.0053179275748377	0.00634007684755329	0.0230214009868669	0.03195809381251
OTUD5	0.0181338741304968	0.0205803676358602	0.0495977884024884	0.0632273369035615
OTUD6A	0.00333764960545029	0.00610652371633882	0.0118489038736723	0.0182529543006332
OTUD6B	0.00817703917447595	0.0123071376274129	0.0366220166012786	0.0239525928041659
OTUD7A	0.00012890111206306	6.26566813441337e-05	0.000616155345386312	0
OTUD7B	0.0017498014118767	0.00267043195793419	0.00868324172793702	0.0180300441049965
OTULIN	0.0168752264802311	0.0218116602298946	0.0862753653195887	0.108873670138283
OTULINL	0.00981033131595735	0.0122883032765767	0.0448595489285633	0.0466989028299076
OVGP1	0.000497620130650742	0	0.00271766077120123	0
OVOL1	0.000128880100937368	0.00141478492826752	0	0
OXA1L	0.0898400679218364	0.112495880859946	0.213193404305813	0.255708980594046
OXCT1	0.00303507972823462	0.00482662585423673	0.0115122385110575	0.012549136232957
OXCT2	0.000533885040993229	0	0.012258049410263	0.0176707390551124
OXLD1	0.142631994550035	0.195150966153078	0.282502025912331	0.409171547101435
OXNAD1	0.00964705657359619	0.0118184763861511	0.0264562858222221	0.0435652204402794
OXR1	0.000476142727587824	0.000978357873266355	0.00178359326412855	0.00394007768126811
OXSM	0.00529421952965929	0.00499713098801016	0.0157173439045593	0.0142028536060393
OXSR1	0.00524474735458542	0.00596422363409883	0.0216372004339023	0.0183692074162011
OXT	0.002547297027504	0	0.0246832397402457	0.0253492954157762
OXTR	7.08582590719529e-05	0	0	0
P2RX1	0.000137197167807791	0	0.000960544024326436	0
P2RX2	0	0.00347845028915631	0	0
P2RX4	0.00807930601148452	0.0121929154558103	0.027297247551451	0.0321354371700033
P2RX5	0.00747408906095099	0.0103444611887381	0.0107177359839115	0.00996456188192781
P2RX7	0.00102048627492898	0.000997012624830177	0.00269297112962956	0.0040475072537572
P2RY1	0.000197624349851065	0	0.00678890897069992	0.010838137568845
P2RY10	0.0665390664526849	0.0712459952389383	0.155029118165778	0.209753706028921
P2RY11	0.00865884526089676	0.0171338952661233	0.0210554579958541	0.0343140099420271
P2RY13	0.00103838945691927	0	0	0
P2RY14	0.000514578413538139	0.000931386795553609	0.00320100543836804	0.00190915195016291
P2RY2	0	0	0	0
P2RY6	0.000330899822331261	0.000447308004316425	0	0
P2RY8	0.00646805899422438	0.00335273351579944	0.019156722108328	0.0137476012477068
P3H1	0.00693446729368026	0.0147957577136486	0.0205679125386759	0.0379609658296766
P3H2	8.57589814588731e-06	0	6.33966223357339e-05	0
P3H4	0.0014789239359161	0.00135291075411052	0.00660884959217025	0.00509038772158828
P4HA1	0.00199707993862878	0.00286684227176214	0.0058570497754428	0.00895335071843752
P4HA2	0.000107743166707508	0.000295688409756279	0.0009477998069727	0.000610585522746264
P4HA3	0.0003270623550129	0.000204304150728536	0.0010900863838769	0
P4HB	0.0541568763838805	0.072846468757426	0.170657864309364	0.191629705992427
P4HTM	0.0164518567177372	0.0155736132218899	0.0389167472048602	0.068792739823408
PA2G4	0.118852551360893	0.141406408992862	0.349384850924302	0.372875973022565
PAAF1	0.0029050420604215	0.00356146655234163	0.00902789700320615	0.00578308378777352
PABPC1	0.142224820924617	0.113119822916097	0.344892409227915	0.283845642745011
PABPC1L	0.00177003340718785	0.00300630032166908	0.00654900492892594	0.0076756942323096
PABPC3	0.00233708487667152	0.00733011853774662	0.0039253722615477	0
PABPC4	0.0474040204601639	0.0323807957202536	0.11901898246092	0.108740361253618
PABPN1	0.184670367637346	0.243550743056526	0.510400204296732	0.560625996604895
PACERR	0	0	0	0
PACRGL	0.00102112902349896	0.00163484832536472	0.00343267940965206	0.00882256136331211
PACS1	0.00263508189594083	0.00214557864676509	0.00749843304177129	0.0100786942298236
PACS2	0.00119991701469623	0.00216159735436315	0.00400465480571816	0.00656921646599994
PACSIN1	5.24298021305963e-05	0	0	0
PACSIN2	0.00088973461753909	0.00117920634891836	0.00532533793966633	0.00813874058623139
PACSIN3	0.000290015594001843	0	0.000956554575676137	0
PADI2	7.99253156163264e-05	0.000877382397271358	0	0
PADI4	5.03567567066094e-05	0	0.000549619364107711	0.00112890072564346
PAF1	0.104384358023527	0.106697976666886	0.312353031484688	0.305676564114045
PAFAH1B1	0.0120255612372221	0.0170148455570525	0.0498528416404373	0.0427903056614813
PAFAH1B2	0.0166962052398108	0.0166770697590831	0.0585505482403049	0.059342607746587
PAFAH1B3	0.0306652050095719	0.0337487281004443	0.0930678792549618	0.111931395967889
PAFAH2	0.00137043539692811	0.00119749211157114	0.00471364162725244	0.0016136117104933
PAG1	0.00874805293660228	0.0139575761317461	0.0280687702070725	0.0384558282011912
PAGE5	0.00381214599403812	0	0.0036565463081281	0.0112656450540899
PAGR1	0.000984152290249952	0.00216071188218922	0.0112779080748924	0
PAICS	0.00616188981533977	0.010532918666608	0.0202020749356518	0.0297557905946034
PAIP1	0.0120824308131421	0.0231103271895607	0.0440303386514321	0.0632401581686654
PAIP2	0.0559954911087529	0.0640118683499591	0.201241635198833	0.206295485247641
PAIP2B	0.000756856043172875	0.00103855105924143	0.000456232341236006	0
PAK1	0.000635815818132341	0.000510833172041705	0.00299557185082198	0.00423640416285591
PAK1IP1	0.0137589416720624	0.0199799506273859	0.0580403697173472	0.0748411791824099
PAK2	0.0159717596458313	0.0229764554766015	0.0421794338952244	0.0410329545039109
PAK3	0.000302303945749722	0.000253109755338133	0.000298639443002621	0.000230023475741305
PAK4	0.0015197882567492	0.00258861758914572	0.00843562602707077	0.00552680427024529
PAK6	0	0	0	0
PALB2	0.00109643724757545	0.00160482275787447	0.0056671137323193	0.00486477256261977
PALD1	4.73059309700922e-05	0.000173100728680824	0.000115762627660538	0
PALLD	2.31414511156359e-05	0	4.91304784421916e-05	0
PALM	0	0	0	0
PALMD	0	0	0	0
PAM	0.000933162707940813	0.00138701460312799	0.00208010562037292	0.00328890610961639
PAM16	0.000770086426657364	0	0.00311698460798662	0.00720246086202623
PAN2	0.0036243149127123	0.00501278530417338	0.00900148134896504	0.00978816543324434
PAN3	0.00221012360415487	0.00274249158152666	0.00906455549269427	0.00989842309002167
PANK1	0.000298507485897839	0.000702187352461129	0.000311416646662587	0.000959459859003305
PANK2	0.0140436051288033	0.0139180500073774	0.0494857590828864	0.0621251206061308
PANK3	0.0100978526464777	0.0121058255905072	0.0387010637245899	0.0436012852938241
PANK4	0.00431769117060893	0.00660035175078207	0.022236319092079	0.016122856330858
PANX1	0.00173638948146679	0.000870293047244695	0.00364922642907251	0.00774870301862295
PANX2	0.000408308682508895	0.00149407334386213	0.00271091213554774	0
PAOX	0.00465051927469492	0.00999837020292059	0.0166806570072611	0.0402200686348992
PAPLN	0.000225084104711495	0.00123543354102882	0.000269883573395298	0
PAPOLA	0.0267159205976036	0.0333237671957443	0.0819545899823305	0.0927429285774645
PAPOLG	0.0053423221046626	0.00536514949653656	0.01531585923297	0.0149904511512735
PAPSS1	0.0017253585420917	0.00335579186324917	0.00447468025907369	0.00772499210379314
PAPSS2	0.00016973323944554	0.000176193304416455	0.000706794618897315	0
PAQR3	0.00409730164228485	0.00584451241815049	0.0148069982062629	0.0234948034607392
PAQR4	0.0104520506631543	0.0412018260274478	0.0644403920961408	0.0870410534527356
PAQR5	1.30141844412859e-05	0	0	0
PAQR6	0.00236760268655844	0.00274782186935365	0.00616556191810375	0
PAQR7	0.000282647897157682	0.00206851682039742	0.00322947747762894	0.00397994652957319
PAQR8	0.00259287982457876	0.000994845005772224	0.00328175293511638	0.00539249307687695
PARAL1	6.50260660840338e-05	0	0.000456640947219134	0
PARD3	6.06759437993065e-06	4.44047918291554e-05	3.88512638509833e-05	9.27233775770257e-05
PARD6A	0.128423644208841	0.181653809164009	0.24208582995985	0.22950735180753
PARD6B	0.0010923432559184	0.0029978071939109	0.00639068116638825	0.00238464926213157
PARD6G	0.00187092119498794	0.00722713311807015	0.0293230111690943	0.0357695685198963
PARG	0.00075482523415043	0.00118837232131956	0.00179558038868039	0.00127663792469913
PARK7	0.0838631594425476	0.112964002367742	0.217794530643927	0.304187082862201
PARL	0.00878430812169971	0.0134076205138539	0.0286272161235949	0.0433384325660513
PARM1	1.21149694449525e-05	0	0	0
PARN	0.000569628273151742	0.00110875076244618	0.00176350422372997	0.00282333974269243
PARP1	0.0185178304288794	0.0255402815528571	0.0517041855066729	0.0617031772200248
PARP10	0.0115567758027711	0.0186562974555791	0.0223447619575336	0.0259477475068707
PARP11	0.00205788564843486	0.0018822179795914	0.00523952158951772	0.00353210952304735
PARP12	0.0114230663898754	0.0109889614928341	0.025125119318652	0.0261344307226197
PARP14	0.0267521290193247	0.0331905377126516	0.0731061875039453	0.0755129699784753
PARP15	0.00277765004475334	0.00456326541527264	0.0138623385426587	0.0211589794799325
PARP16	0.00060845487146389	0.00140263798156385	0.00342143191510096	0.00287489149229911
PARP2	0.00341651326188552	0.00102984022356181	0.0193002943753637	0.0296292589046887
PARP3	0.00594930855167312	0.00632019694271617	0.0159346386974273	0.0226587060159022
PARP4	0.00470921581333187	0.00782798398060998	0.0134887742094593	0.0133284960926632
PARP6	0.00456251556262903	0.00696972292232604	0.0166792881214862	0.0192266036600286
PARP8	0.00469466238995317	0.0059925555820146	0.0220869180641566	0.0274970565417384
PARP9	0.0182152592325932	0.0247996030155363	0.0416802787587284	0.0601653228690701
PARPBP	0.000513832316777859	0.00120237206115209	0.00240658220708916	0.00586297727424184
PARS2	0.00150347371848517	0.0036676499949064	0.00867990899949118	0.0133711931492162
PART1	0	0	0.000839603296440193	0
PARVA	9.00351233963633e-06	0	0	0
PARVB	0.00206741813138849	0.00506297428566572	0.00472026149568531	0.00708424252958423
PARVG	0.00747371572828969	0.00980312967209887	0.0244048835416971	0.038300100670941
PASK	0.0160397706636878	0.0098588168834081	0.0144648708985683	0.0115497582291342
PATJ	0.000500478152747317	0.000179464801182765	0.00118784459208852	0.000748572173744162
PATL1	0.0070456617056218	0.00901411238624355	0.0261486093807141	0.0369976396174773
PATL2	0.171584623483922	0.201555400434875	0.269068485858028	0.15617972756644
PATZ1	0.00398983440654322	0.00218992596359142	0.0172563850073453	0.0316122759581149
PAWR	0.000221890879097135	0.00013416941519332	0.000270098914065885	0.000554774594922627
PAX5	2.53409555193055e-05	7.76922805280376e-05	8.24837527645206e-05	0
PAX8	0.00011186834321654	0.000245607576005752	0.000163226912905227	0
PAXBP1	0.135479154786525	0.179571328402507	0.387107215727995	0.324111737204518
PAXIP1	0.00181727174659786	0.00129894065507162	0.00916221550719737	0.00531285008989705
PAXX	0.428320755706652	0.565483901236754	1.12058046613388	1.67524260468825
PBDC1	0.115841306361708	0.185640121965052	0.38880727494088	0.512815661679967
PBK	0.000415755974919425	0.00213373551688309	0.00451383236637721	0.00853153160883566
PBLD	0.000167014243827357	0	0.00121224975722583	0
PBRM1	0.0046306499346701	0.00587775598101424	0.0157074980983801	0.018290459126231
PBX1	2.07350675086863e-05	0	6.15792039602009e-05	0.000189722595058333
PBX2	0.0469533422013666	0.0636014996398029	0.101832220471407	0.127749534973682
PBX3	0.000597137222952689	0.000893260451898744	0.00180028555178395	0.0023618134597432
PBX4	0.0135143468589886	0.0152255814047704	0.0408415746365848	0.0399827150324613
PBXIP1	0.186883184227157	0.173340856444469	0.398130738952612	0.398368948095768
PC	6.44250894604117e-05	0	0.000379420065719423	0
PCA3	8.2962589815607e-06	0	0.000306730545524699	0
PCAT1	0.000105096479255599	2.8775929000798e-05	0.000118032599684352	0.000151800119972838
PCAT19	4.25671155911516e-05	0	0	0
PCAT6	0.00283397810016127	0	0.0107338427837023	0
PCBD1	0.0386253422185489	0.0766728258852432	0.115788767012223	0.203542673446553
PCBD2	0.00133592761693387	0.00190107113380363	0.00400726944709436	0.00659339424994259
PCBP1	0.798867542237433	0.846940321825954	1.65945527298244	1.58711146304204
PCBP2	0.0737736458826217	0.0823690627398749	0.240614986867141	0.261528850577427
PCBP3	0.000317067234815657	0.00015705450554692	0.000106157060714831	0
PCBP4	0.00719503642400077	0.0125442101459888	0.0161027424253608	0.0400075606626468
PCCA	0.000184170741288808	0.000233491055868136	0.000724165609178513	0.000887712883256811
PCCB	0.000858241841944571	0.00194986235712328	0.00402904818240673	0.00698156215008189
PCDH11X	1.01502676826219e-05	0	3.77718866011522e-05	7.75822559712554e-05
PCDH11Y	3.84779287385642e-06	0	2.86307712406894e-05	0
PCDH12	0.0001054258700428	0	0	0
PCDH9	1.53932981996433e-06	1.68980363382602e-05	0	0
PCDHB1	0.000481549041555058	0	0.00209455475882351	0
PCDHB9	0	0	0.00327183176875821	0
PCDHGA10	0	0	0.000104101778651734	0.00128293049119375
PCDHGA5	1.90950650739401e-05	0.000104808306613705	0.000282050929204647	0.000868985481882888
PCDHGA6	2.04125851040119e-05	0	0.000225989458312629	0
PCDHGA8	1.15471207095307e-05	0	0.000170231232329376	0.00157342296167294
PCED1A	0.00871036583631162	0.0195625454175149	0.0132707007868123	0.0163545588744144
PCED1B	0.00241357857352763	0.00330825763754924	0.0105803173571639	0.0132844297674218
PCF11	0.0244071998864742	0.023393753338131	0.0770115524750003	0.0662934101656961
PCGF1	0.0175648467975531	0.0391166458671445	0.0512563156644657	0.113254196206793
PCGF2	0.000169464495280829	0	0	0
PCGF3	0.00270634613088353	0.00405054515606204	0.0109131973317661	0.016162035649154
PCGF5	0.00555852674638611	0.00548111148852223	0.0194364348747146	0.0193713700174903
PCGF6	0.00166876046651199	0.00463554668434567	0.0109479229512384	0.00647557339237386
PCID2	0.0154945080019419	0.0225456081835101	0.044795965956931	0.0513064542140251
PCIF1	0.024945097501798	0.0247433035560265	0.0815373847578354	0.119504280060698
PCK2	0.00625326699995438	0.0080719789927503	0.014711009897625	0.0174322772962699
PCLAF	0.00565270949182203	0.0114071240551675	0.0658246897097157	0.082606906567409
PCM1	0.0134331173133483	0.0151658639097156	0.0432697323868464	0.0504279584721353
PCMT1	0.0141388673207252	0.0175138815804858	0.0494081980210604	0.0547682081873035
PCMTD1	0.00806953073027445	0.00836478099159733	0.0196185729593658	0.0216932306784581
PCMTD2	0.0076327433090796	0.00590225141209304	0.0253893916939899	0.0337231177967727
PCNA	0.0361079962309926	0.0605218357585842	0.151820802171508	0.195641169283499
PCNP	0.0448908398474736	0.0534676748328502	0.131592182788198	0.165602388975261
PCNT	0.0012664852040804	0.00283575204422589	0.00671225267002636	0.00824342375312954
PCNX1	0.00295683261118555	0.0023086571186684	0.00552052951797908	0.00673442529935145
PCNX2	0.000907699851318158	0.00159018517573533	0.00322820672595796	0.00292134987716847
PCNX3	0.00576239840190495	0.00693679441096421	0.0195594220696962	0.0164318937033934
PCNX4	0.0101511160028019	0.0101942420877751	0.0274267528972024	0.0292408582626154
PCOLCE	0.00233502380878836	0.00466050717300557	0.00802833565966411	0.0197084352109773
PCOLCE2	0	0	0	0
PCP2	0.000481013434429355	0.00528033848806157	0.00527970761773243	0
PCSK1N	0.0181765173769303	0.0115705124003676	0.0665535947339035	0.0297636165611386
PCSK4	0.000767232937115281	0	0	0
PCSK5	3.19615000171878e-05	3.31527809239263e-05	4.48948288747317e-05	0
PCSK7	0.0634069849873283	0.0663957902094231	0.18041032152863	0.164739939247241
PCTP	0.000563710031443378	0.00203026221325748	0.00237688218416827	0.00767177800667827
PCYOX1	0.00500353227658453	0.0060539061312223	0.020618143389913	0.0251428847164004
PCYOX1L	0.0096289232017749	0.00999505932954391	0.0137644310554733	0.0284077757754345
PCYT1A	0.00565331561322376	0.00543335312566244	0.0166034383678414	0.00992102774340836
PCYT2	0.0127158491347102	0.0240768826776906	0.0468479424465653	0.0614341144906663
PDAP1	0.0392047288577017	0.0603913835067888	0.116170546228802	0.120382117236418
PDCD1	0.0485753478057657	0.353118604592372	0.191867830263631	0.7925519331962
PDCD10	0.0182983143111593	0.0249843301538709	0.0691874592967298	0.0732318921876394
PDCD11	0.00289879640632804	0.00451481466698223	0.00934806219871413	0.0075733690071584
PDCD1LG2	0.000476449807640051	0.000762768939510453	0.00101309821116551	0.00104043578194299
PDCD2	0.0785792673390569	0.0990829542070792	0.213481352854967	0.228806056505636
PDCD2L	0.00305386026847371	0.00621479895836865	0.0172591003450621	0.0190882699542823
PDCD4	0.0890614478657742	0.0794303990643304	0.220810505068478	0.178027859286612
PDCD5	0.116496296436494	0.135796533610517	0.358038838462584	0.381858645261676
PDCD6	0.0251207484211687	0.0372139681015313	0.0725956054410867	0.0664144088931039
PDCD6IP	0.00843674499495697	0.00945315270026869	0.0276763783628829	0.0383194533342026
PDCD7	0.0394020810976898	0.0471275581987041	0.147551125825854	0.199496472461666
PDCL	0.011338370269262	0.0153597317303689	0.0385442060606984	0.0353711854120642
PDCL3	0.0776154180152882	0.123541836355808	0.246631704714311	0.318589687708434
PDE12	0.034770370531489	0.0402623348161747	0.108934548855318	0.131289957327501
PDE1B	0.000773513937057369	0.0025642678800196	0.00417420089027166	0
PDE2A	1.43780214893394e-05	0.000157835134776231	0.000422777025838218	0
PDE3B	0.00562116376731612	0.0110059237107095	0.0279046013542994	0.0403818287859552
PDE4A	0.0052757940431521	0.00669847903173684	0.0166413443495487	0.0192529088543096
PDE4B	0.00299569432720768	0.00244307086180756	0.00615287006669258	0.00489673529667274
PDE4D	0.00065672325946402	0.00096609077089851	0.00200645562148925	0.00327961184704324
PDE4DIP	0.00161942056715272	0.00255963442106399	0.00804285817751639	0.0102491480721077
PDE5A	3.16767487726546e-05	0	7.79058221621702e-05	0
PDE6A	4.8837699203973e-05	0.000178705738285699	0.000119452755825015	0
PDE6B	0.000896567956112396	0.000679708883704685	0.00281011016219622	0.00690331805160543
PDE6D	0.00312864011738411	0.00674846796090626	0.0146558822888259	0.0123249068621823
PDE6G	0.000630704179570597	0	0.00214336568904464	0.00440240508194248
PDE6H	0	0	0.000965177452355818	0
PDE7A	0.00678876823777204	0.00558445359066021	0.0213043451336664	0.0245655254328754
PDE7B	0.000371914540620358	0.0012000815531352	0.00150953986085338	0.00317369874787514
PDE8A	0.000692153465465784	0.000294815325004144	0.00112460696703298	0.00122289194566443
PDE8B	3.26682255763119e-05	0	0	0.000298210066820965
PDE9A	0.000646642005430481	0.000383167658155409	0.000343021818822036	0.000528416944709185
PDGFA	0.00339118764378824	0.00297540123475921	0.0186601758878969	0.0190339498319665
PDGFB	0.00104264248845843	0	0.000890499247009144	0
PDGFC	2.69300285661615e-05	7.39062862616287e-05	4.98590672044699e-05	0
PDGFD	2.21063947247997e-05	0	0.000164211110541698	0.000501353428214809
PDGFRA	0	0	0	0
PDGFRB	3.32464522415029e-05	0	0.000480227852476105	0.00551193529482015
PDGFRL	0	0	0.000152230211243623	0
PDHA1	0.0175513992692021	0.0271936465998991	0.064951289893095	0.084733336054557
PDHB	0.0804476073540647	0.132844605756964	0.252774861960536	0.364823644793929
PDHX	0.0012401509707302	0.00192935540037471	0.00458410292704751	0.00429029870400343
PDIA3	0.0570562537028815	0.0668097713580634	0.146398356229469	0.17980495407361
PDIA4	0.0131510922405301	0.0166691552496673	0.0305647405153185	0.0294297646222294
PDIA5	8.98037652436095e-05	0.000254280632380301	6.63605851806141e-05	0.000408907605827212
PDIA6	0.0237469016916125	0.0400304567865118	0.0659086623251884	0.0715209284911
PDIK1L	0.00574608374021508	0.00511524771342803	0.0207649046833443	0.0157601125212827
PDK1	0.00324348364342708	0.00132128045250865	0.0117379134478763	0.00943909822246392
PDK2	0.00763946056542428	0.00427179783030494	0.023949578444951	0.0333175672340301
PDK3	0.00184570374078578	0.00265428415352072	0.00818314266596333	0.0127479473737495
PDK4	0.000704126062141026	0.00112379683402606	0.00364492425246388	0
PDLIM1	0.000622878718663109	0	0.0032467695712607	0.00117684028717405
PDLIM2	0.0165403511382543	0.0193643265153437	0.0457303999250216	0.0655039773566511
PDLIM3	0.000159680296246769	0	0	0
PDLIM4	0.00162270305273196	0.00375671881656081	0.0106098000895164	0.0109181670968891
PDLIM5	0.00095282418520028	0.000794172505653234	0.00302877043947866	0.00180101473153895
PDLIM7	0.00548045530591089	0.0135196743575016	0.0264671801167999	0.0358457741005616
PDP1	0.00481165514485746	0.00307643153500831	0.015687369524671	0.0112593754742666
PDP2	0.00340513123871847	0.00346464369810384	0.019984012543315	0.0337477941107126
PDPK1	0.00774141962484249	0.0111994230662194	0.0264411034150788	0.0312008726321712
PDPN	0.000120959768769656	0.000442613086471737	0	0
PDPR	0.00546388307716237	0.00688301125616456	0.0200613673956269	0.0292796324960859
PDRG1	0.0261823107703254	0.0390341836394752	0.0917023786148127	0.111595808505814
PDS5A	0.00405531002821505	0.0061946176650452	0.0129264673649092	0.0187512027673365
PDS5B	0.00179692762033742	0.00193404185453829	0.00689087779464311	0.007786838079139
PDSS1	0.00135825371921971	0.0021941836588009	0.00579932801886583	0.0140387134388667
PDSS2	0.000380173611322812	0.000356653103707157	0.000998846877484762	0.000212234459682312
PDXDC1	0.00537302878764114	0.00769253997182858	0.0210985575032896	0.0269317089458598
PDXK	0.0119458399424432	0.0143327159575493	0.0406601633071787	0.0421386797356575
PDZD11	0.0511018210539565	0.116749669020627	0.139905151539683	0.135279009425722
PDZD2	1.68801017388324e-05	0	4.49450084201237e-05	0
PDZD4	0.000194763830596943	0	0	0
PDZD7	0.000503074140787363	0.00122722455817542	0.000791254473076359	0
PDZD8	0.0023228884186986	0.00420664968122954	0.0110618523359952	0.0149030381685449
PDZK1	0.000149455808317784	0	0.000268840559437241	0
PEA15	0.0263616675719349	0.0287327224371011	0.0656765294931572	0.0805325925076589
PEAK1	0.000218166818365121	0.00014689571185734	0.00110287602063358	0.000612003990994797
PEAK3	0.000168656101283158	0	0.00109419371485495	0
PEBP1	0.18496690089709	0.211994738359026	0.395914824385576	0.409546463094631
PEBP4	0	0	7.37113939433623e-05	0.000227101294673121
PECAM1	0.000460447138862434	0.000493817105761337	0.00545999371050771	0.00407288466008118
PECR	0.00119373143105592	0.0010748542079785	0.00186327497585356	0.00147565378154509
PEF1	0.0356047806340449	0.0388879172592156	0.0972133903122993	0.130623335600628
PEG10	0.000757171096805776	0	0.00236373403714172	0.00419890239120873
PEG3	0	0	0	0
PELI1	0.0172250744253835	0.0271651998501011	0.0258028921787345	0.0396753496298887
PELI2	0.000182509546765422	0	0.000286318467652016	0
PELI3	0.00334867216248786	0.00787717344161471	0.004823171094231	0
PELO	0.014899830463115	0.0230370909040647	0.125953427954995	0.129992661539027
PELP1	0.00824298953458096	0.0133590165581432	0.0355574988499253	0.0177942056766517
PEMT	0.000651843632803077	0.00108078957221786	0.00230208455595627	0.00445102429390686
PEPD	0.00259007489266471	0.00313771183272299	0.00503590613374787	0.00820124765155894
PER1	0.0593685272497661	0.0629419461194912	0.127971862392411	0.128347738420994
PER2	0.00311695644442194	0.004004604145118	0.01588546145774	0.0109660224834692
PER3	0.000647410670548275	0.000507640630116906	0.00151709798503525	0.00207738073294773
PERP	0.022023941177843	0.0118449416253531	0.042579430241993	0.0231992256391162
PES1	0.00526031998128254	0.00826991591271471	0.0183695316236996	0.0120152503459195
PET100	0.267371031671085	0.381696631149511	0.597871484513307	0.699664121629149
PET117	0.0134125394126846	0.0126055927339278	0.0400959995509818	0.0529430851213984
PEX1	0.00339407450487827	0.00727765347542873	0.00949691808513918	0.0254585626397128
PEX10	0.00583856774512876	0.00728330016214351	0.0185476042399173	0.0326538773965347
PEX11A	0.000818862401671795	0	0.00697203301285192	0.00429610034220494
PEX11B	0.0156712801922952	0.035901874928119	0.0649334893134032	0.0755672130122392
