gene	p.value	cor
SZT2	2.1072239147715616e-4	0.035179677559235595
PLA2G2F	2.107993738228595e-4	-0.03517879935731549
RPL12P6	2.109758792943326e-4	-0.03517678694823986
RN7SL667P	2.1098192653743023e-4	0.035176718029229725
RBMXP1	2.1115710279184918e-4	0.03517472239127236
ODAD2	2.1130929537632333e-4	-0.03517298984884569
C2orf16	2.113353454179228e-4	-0.03517269341569332
TUNAR	2.1143490250224867e-4	-0.03517156083448827
RNU6-1189P	2.114496430544426e-4	-0.035171393185594556
H2AL1RP	2.1158494813598282e-4	-0.03516985483121183
SOD3	2.118672154413031e-4	-0.035166648557623886
RPL7P37	2.119782537673413e-4	-0.03516538837272216
C9orf147	2.1243224245455361e-4	-0.03516024244976294
MROCKI	2.1281735931646912e-4	-0.035155885271739656
MYO15B	2.1299165897640084e-4	-0.03515391569392654
TRIM64EP	2.134064426992561e-4	0.03514923473674309
PLAC9P1	2.13549789443763e-4	-0.03514761901232229
CBX1P3	2.1355319009247272e-4	-0.03514758069447669
APBB2	2.1356200537978533e-4	-0.03514748136820802
MS4A8	2.138366767140774e-4	-0.03514438843538884
GSS	2.1436104783847734e-4	-0.03513849410543832
RSU1P1	2.14884054479928e-4	0.03513262858274878
PMP22	2.1491175024284927e-4	0.035132318348412524
KRT16P2	2.1506068808769234e-4	0.03513065066321843
MMADHCP1	2.1511886959999478e-4	0.03512999948834439
BRAP	2.153723582769564e-4	0.03512716433907615
RN7SKP83	2.1578734985677785e-4	-0.03512252961306315
RNU6-1308P	2.1586304490908733e-4	0.035121685134965344
ERCC4	2.159692432628119e-4	0.0351205008208478
KANSL1L	2.1642241670899055e-4	0.03511545320955838
GLOD4	2.1653503891522042e-4	-0.03511420032178626
ARHGEF19	2.1679549060787544e-4	0.03511130521768867
H3P8	2.168772267523219e-4	0.03511039733597897
ANKRD49P2	2.1736564880258971e-4	0.035104978888585416
PAF1	2.1739998228423213e-4	-0.03510459843055568
PRMT1	2.174929302770681e-4	0.03510356873322745
KIAA1671-AS1	2.1810553843147935e-4	-0.035096792447942914
VTI1BP1	2.1838717714397246e-4	0.035093683131451704
MPND	2.1941533234979486e-4	-0.035082364070863695
C9orf24	2.194696894564505e-4	-0.03508176703488057
CSAG1	2.1987414256215037e-4	0.035077329043112955
NONO	2.2042373930055605e-4	0.03507131068209888
RPL12P25	2.2046335378170817e-4	-0.03507087742800878
ARPC1A	2.2061257827202856e-4	0.035069246051350644
ISLR2	2.2108066019727713e-4	-0.035064135520705184
UBE2D3P2	2.21110319331484e-4	0.03506381204377373
RGCC	2.2168052078494648e-4	-0.035057601054985996
CEP126	2.2191074477527327e-4	-0.035055097560857444
SLC38A7	2.2196440818757663e-4	0.03505451436631714
LINC02367	2.220526656082581e-4	0.03505355550437317
LINC00674	2.2218216069328802e-4	0.03505214926816578
LINC01323	2.2230830870606643e-4	-0.03505078011862669
HAUS8P1	2.2284599322877188e-4	0.03504495251716286
RPS5P8	2.233498420229147e-4	-0.03503950360418525
EGFL7	2.2357130558269307e-4	-0.03503711221805246
OTULIN-DT	2.248340946586132e-4	0.03502351882828558
SMPDL3B	2.248983387157382e-4	-0.03502282918526939
LINC02750	2.2565507263658095e-4	0.035014719732295425
NDUFV2	2.2644950695927687e-4	-0.035006233683430685
PRSS57	2.2686204855328442e-4	-0.03500183798088955
C2orf49	2.2735903114710302e-4	-0.034996552496028586
RNU1-151P	2.2739295436274016e-4	0.0349961921129385
SF3B2	2.2787542800170146e-4	0.03499107201142
MIR4662B	2.285731003231334e-4	0.03498368614388313
LINC02259	2.288702545766486e-4	-0.03498054676005418
JPH2	2.2888726510165468e-4	-0.03498036716253927
TULP4	2.2945581632145086e-4	0.03497437157979378
TAF1	2.3114979650410913e-4	0.03495659022232496
SMIM19	2.312134532219322e-4	-0.03495592441753783
GFM1	2.3124458671373223e-4	0.03495559884560111
SNORA5C	2.3145023908235452e-4	0.0349534493118453
RPL31P2	2.3165306997594131e-4	-0.03495133102365298
ZSCAN12	2.3265412137855456e-4	-0.03494090184954414
WEE2	2.3282446616572326e-4	-0.034939131353344206
MIR6867	2.334109980448999e-4	-0.03493304445701378
DDX11L2	2.33505858348522e-4	-0.03493206136654711
SDS	2.3352734220775972e-4	-0.03493183876932328
RPS2P17	2.341368161800592e-4	-0.03492553191653965
COX7A2P2	2.3443695893193928e-4	-0.0349224316900045
BEND4	2.3453683928626836e-4	-0.034921400834299454
EIF4BP3	2.3534193401239756e-4	-0.034913106536417354
MUC12	2.3542681969841088e-4	-0.034912233573717116
SRD5A3	2.3545550839525406e-4	0.034911938606498945
RHD	2.3570621730408594e-4	0.03490936233849925
GDF2	2.3691900798122214e-4	-0.03489693596808188
SHMT1	2.376615097306234e-4	-0.03488935764316929
ASS1P9	2.3793462863354277e-4	-0.03488657564894395
RNU6-496P	2.3851479696213352e-4	0.034880675971014026
KIAA0586	2.3899170811218998e-4	0.034875836378818074
ASPSCR1	2.3944937628058363e-4	-0.034871200571573766
EPS8L2	2.395643214492687e-4	-0.034870037576272356
COG5	2.396081151356108e-4	0.03486959461705033
PI4KAP2	2.3966295942591057e-4	-0.03486903999158098
CCNYL3	2.3999553613242902e-4	0.03486567928123736
COX6CP15	2.4001973869022832e-4	0.03486543488330066
PAXX	2.4085094470304195e-4	-0.03485705534710084
MIR7849	2.4090773253473697e-4	0.03485648384927355
IQCA1-AS1	2.4147242892781653e-4	-0.03485080775913229
LINC02114	2.415558195074348e-4	0.03484997060750953
LINP1	2.4172300770180057e-4	0.0348482930343498
CCDC73	2.418454949172544e-4	0.03484706468328348
OR2T11	2.4199847919282515e-4	0.034845531314767426
IRAIN	2.4224783983278279e-4	-0.034843033909308777
LINC00524	2.4242073877120773e-4	0.0348413037010159
UNC50	2.4243356433859616e-4	-0.03484117540104489
ALOX15P2	2.426288801946407e-4	0.034839222354231765
MUL1	2.4272564621415264e-4	0.03483825529563985
CREB3L3	2.435316479278741e-4	-0.034830214310994284
LINC01840	2.4354046855200917e-4	-0.03483012645120041
RNF212B	2.4377893811515088e-4	-0.03482775225237128
NEK3	2.438753289024668e-4	-0.03482679320553822
RFX6	2.4406132793655495e-4	-0.03482494359977125
TSPY25P	2.4418017245793485e-4	0.03482376248195646
RPP40	2.446344943242487e-4	0.03481925223959503
NFKBIZ	2.44741180390068e-4	0.03481819426169322
TRIR	2.448559148744174e-4	-0.034817056952358434
PXDC1	2.449551631966019e-4	0.03481607355323899
SAP30L-AS1	2.4499209193858926e-4	0.03481570774126431
C1GALT1P3	2.4579779279015743e-4	0.03480773940534223
RARG	2.457993817533729e-4	0.034807723714803986
GUSBP11	2.467651605203126e-4	-0.034798204493733914
IGFL1P2	2.469755044807449e-4	0.03479613586806406
CLTC	2.4763514635015753e-4	0.034789659325467244
BEND6	2.476711767520592e-4	-0.034789306035413824
CNN2P8	2.4768809773326417e-4	-0.03478914013620857
HLA-Z	2.4771528907629586e-4	0.03478887356505443
ULBP1	2.4781965855891945e-4	0.03478785063042833
PYDC2	2.4795116865430715e-4	0.03478656226336968
ZNF317	2.480658616036961e-4	0.03478543917217872
TRBV6-4	2.4831692528549097e-4	0.034782982416351665
ZDHHC17	2.487451277787021e-4	-0.034778797658005456
HSPE1P2	2.488060665911977e-4	-0.03477820266141018
LHX2	2.4911535843765825e-4	-0.03477518489193203
EGLN3-AS1	2.4939340380216005e-4	0.034772474992967366
YY1P1	2.495672997436687e-4	0.03477078159983931
KDELR1	2.503990561879556e-4	-0.03476269725493665
RN7SL627P	2.5125302797206683e-4	0.034754423144187814
SERBP1P1	2.5228974383008455e-4	0.03474441379836241
VEGFD	2.524855715143052e-4	0.03474252744137933
RN7SKP22	2.526714431505198e-4	0.03474073825704914
RNF126	2.5267941440601705e-4	0.034740661554033964
TRPV3	2.533663308514463e-4	0.03473406024181599
TP53BP1	2.537020757389628e-4	-0.03473083981492308
RPL7P19	2.5370575326637035e-4	-0.03473080456262795
RN7SKP133	2.538183138777267e-4	0.03472972580308259
FBXO8	2.5388959331049707e-4	-0.03472904290647151
DPP4-DT	2.5406267676214973e-4	-0.034727385418708547
ARSK	2.54539846353661e-4	0.03472282140777922
VTA1P1	2.5485842436308146e-4	0.034719778750594704
ST8SIA6-AS1	2.5490607198799234e-4	-0.03471932398690584
PKN2-AS1	2.5497396080563647e-4	-0.03471867617267054
SUZ12P1	2.5541419168746183e-4	-0.03471447928600185
RPL17P41	2.5557717084568655e-4	-0.0347129272644592
BNIP3	2.556333296100787e-4	0.03471239268949453
RPS20P15	2.556433874197246e-4	0.03471229696088707
NXPE4	2.5565862050178605e-4	-0.03471215198159691
COX7CP1	2.561943186074426e-4	-0.03470705867384279
RPS6KB1	2.5654201133908463e-4	0.03470375822370169
LINC01850	2.567257192891778e-4	0.03470201608119574
LRRC69	2.568913214688169e-4	0.03470044664107977
RPL26P36	2.5697707133261243e-4	-0.03469963434770516
LINC01933	2.5719181004981145e-4	-0.03469760128014321
TSPAN15	2.5833750092082774e-4	-0.034686781121871874
RN7SKP228	2.5900524872348704e-4	0.03468049549726084
RBBP9	2.596926167153542e-4	0.034674041033305264
CAPSL	2.600848707446223e-4	-0.03467036489736227
LINC02324	2.603582729876385e-4	0.0346678056921998
MARS2	2.6056809877847637e-4	0.034665843308041046
ZNF765	2.6057499019767875e-4	0.03466577888155222
PCDHA6	2.605848345958931e-4	-0.034665686851028554
CDCA4P3	2.608685506532013e-4	0.034663035926245554
CCDC33	2.615380722773347e-4	-0.03465679089385403
RN7SKP118	2.6225498371336534e-4	0.03465012042185184
NRAD1	2.6257601128521743e-4	-0.03464713897378506
KLF9	2.6347402007435557e-4	-0.03463881709621343
LINC02417	2.643741571313432e-4	-0.034630502135857597
NPM1P37	2.646795684398628e-4	0.03462768694648563
CIDEC	2.6471890790360776e-4	-0.034627324548559074
GAPLINC	2.64839455819829e-4	0.03462621436688741
TCERG1L-AS1	2.649184537203701e-4	-0.03462548709546419
PFDN1	2.650464826173355e-4	0.034624308865873095
SDAD1P2	2.6505302559857866e-4	0.03462424866618611
ZIM2	2.654976306439609e-4	-0.03462016127004355
HABP2	2.6561893526464407e-4	-0.034619047191980216
ZNF354C	2.6570331961291583e-4	-0.03461827247592856
CDC37L1	2.660932936176911e-4	-0.03461469519448979
RPL31P12	2.6625856007067545e-4	-0.03461318066650712
LINC01894	2.6707946623159276e-4	0.034605670786097865
C1GALT1P2	2.675997701589041e-4	0.034600922093560714
PTGER1	2.6769201255545086e-4	-0.034600081121950864
RPL27AP5	2.6792569348918174e-4	-0.0345979518737416
MYO1A	2.680689992537862e-4	-0.03459664696463903
SKP1P1	2.68397775013314e-4	-0.03459365567768366
C16orf89	2.686555925622278e-4	-0.0345913123883893
FAM78B	2.68890672032785e-4	0.034589177600508274
OR11N1P	2.6957273100355824e-4	0.03458299361790624
PHBP20	2.7033209940532677e-4	-0.034576125926523836
OR7E55P	2.705659343380999e-4	0.034574014775330196
SDHAF1	2.709067137734233e-4	-0.03457094114811501
NUDT2	2.7091100970984776e-4	-0.03457090242446349
RHOD	2.7101974654674456e-4	-0.03456992246015881
PLRG1	2.7113376054675167e-4	0.034568895332359816
THOC7	2.71554463178279e-4	0.03456510881132829
DIAPH2-AS1	2.7177447332301253e-4	0.03456313080556102
SH3GL1P2	2.721474917870816e-4	-0.03455978060176749
RN7SL488P	2.7225930657976994e-4	0.03455877719395353
EIF4EBP2	2.7235754995468334e-4	0.03455789589251559
SNHG22	2.7274140425909913e-4	0.034554455344951863
KRT18P17	2.7357906652565156e-4	-0.0345469629728208
MIR610	2.736091438847519e-4	0.03454669434940733
LINC01455	2.73623437296656e-4	0.03454656670344813
MIR4666B	2.740767621658365e-4	0.0345425215670062
SERPIND1	2.741133845838027e-4	-0.034542195049361936
ASS1P13	2.750325304421252e-4	-0.03453401350095642
OR3A3	2.751852904913567e-4	0.0345326562289433
RNU5A-1	2.7528791673718495e-4	0.034531744791867734
PCDH17	2.75625269275495e-4	-0.03452875096189334
SEPTIN2P1	2.7575039700834266e-4	-0.03452764139064871
BRDTP1	2.762542914498316e-4	0.03452317787266728
ZNF705B	2.764236860169098e-4	0.03452167908180034
LINC02375	2.771448163972266e-4	0.034515308187753745
STT3A	2.774593383008898e-4	0.03451253437792016
KCTD11	2.782763222971301e-4	0.03450534303174064
RFK	2.783813473134369e-4	-0.03450442000441925
OR52J2P	2.784283803200782e-4	0.03450400675391172
PHACTR1	2.7861895100243664e-4	0.03450233299404713
RPL5P25	2.787884231868523e-4	-0.03450084544066875
RPL27AP	2.789488163875153e-4	-0.03449943835886921
NHP2	2.802452577197616e-4	-0.034488092811253666
RNU7-176P	2.8047027218578e-4	0.03448612865181893
RNU4-63P	2.806222792390011e-4	0.034484802612137024
MFSD4A	2.807234588831603e-4	-0.03448392034042333
RPSAP65	2.8095791754019836e-4	0.034481877039734855
TPST2	2.8130194073209115e-4	0.0344788817771209
GGTLC2	2.81769293762647e-4	-0.03447481822772057
L3MBTL3	2.8221195107912056e-4	0.03447097522175914
MGP	2.822126501026002e-4	-0.034470969157533365
UTP23	2.83345710750174e-4	0.034461157987345135
RNF121	2.836872125595604e-4	0.034458208131844886
OSTCP2	2.846649254520792e-4	-0.034449781113396895
LIN28AP2	2.847990180960242e-4	0.03444862746872214
SBF1P2	2.8571404139479645e-4	0.03444076876792392
SLC35G6	2.858563139505447e-4	-0.03443954897495219
MTCO1P17	2.8612856072242517e-4	-0.03443721641502429
RAB1C	2.8735996218294123e-4	-0.0344266918967677
MTCO1P18	2.8757776126042017e-4	-0.03442483481398205
SEPTIN14P1	2.876862417239583e-4	0.03442391033734467
NBAS	2.8772224495547986e-4	0.03442360358794352
RNU6-767P	2.877242215455367e-4	0.034423586748334845
SNCAIP	2.885169791747624e-4	-0.034416841551695505
DNAI1	2.8880524632868753e-4	-0.0344143931274484
RN7SKP279	2.900426256017174e-4	0.03440390926507441
LINC02703	2.9081528587821947e-4	0.034397384024027235
MIR569	2.9099378383691944e-4	0.0343958788890716
RPL34P31	2.910209255325747e-4	-0.034395650099933665
COX6B1P2	2.9115019620883266e-4	-0.03439456069547549
INTS6	2.9137077861734144e-4	0.03439270282412981
NTRK1	2.9326819858301755e-4	-0.03437677584931714
NDUFAF2	2.933072890011462e-4	-0.03437644873943407
KCTD9P6	2.933777971017184e-4	0.034375858828597776
COP1	2.937931869264885e-4	0.0343723861344051
SEMA3E	2.9386353536780115e-4	-0.03437179847085091
ULK4P3	2.945376777435441e-4	-0.03436617361878752
OR6C65	2.9519161190526033e-4	0.0343607288871672
NIP7P2	2.954570935973733e-4	0.034358521679119486
PI4KAP1	0.00029612998285758613	-0.034352935603977106
MAPK8IP1P1	2.961416459284371e-4	-0.03435283888636757
SCAANT1	2.9690750614441334e-4	0.03434649568079722
ATP5MGP2	2.970954270845717e-4	-0.03434494157469296
LINC00603	2.972107058493215e-4	0.03434398867486332
RPL23AP64	2.976536142762027e-4	0.03434033078912759
CT83	2.9768083517729666e-4	0.03434010614383715
RSL24D1P3	2.988404728724499e-4	0.03433055385049831
RPL7AP60	2.9925385585729565e-4	-0.034327157078057086
PFAS	2.99567544039042e-4	0.03432458242983378
HSPE1P1	2.998114670952039e-4	0.034322582134779636
LOXL4	3.011947250755024e-4	0.034311267448253864
PIP5K1B	3.019039462534257e-4	-0.034305485061743565
TMEM215	3.0221608117499366e-4	-0.03430294420876618
PPP1R2B	3.0253427063150443e-4	0.03430035659835248
ELP2	3.0264732818584424e-4	-0.03429943779455601
MTUS2-AS2	3.0273060247133467e-4	0.03429876124096359
KIF7	3.042381486078521e-4	-0.034286543370169065
NGB	3.044372708117143e-4	-0.03428493382918603
RAB36	3.0480032374467e-4	-0.034282001741591434
AGK	3.056480043818991e-4	0.03427516841493525
DEGS1	3.0587200344078433e-4	0.03427336567674454
DNAJC24	3.072516021695541e-4	0.03426228987851463
NDUFB1P1	3.0785008605795815e-4	-0.03425749955889089
LINC01395	3.0820292358442507e-4	0.034254679498805514
DELEC1	3.0848731052813194e-4	0.034252408730167216
RNU6-574P	3.0860814342396615e-4	0.03425144449865743
FUT4	3.0950378029028576e-4	0.03424430842695449
CUL9	3.096940748341002e-4	0.03424279472752211
FOXD4L6	3.1028553782684734e-4	-0.03423809548336232
OR1G1	3.1034422005410644e-4	0.03423762970342451
RPL23AP74	3.1084974958252727e-4	-0.03423362056209279
RN7SKP278	3.1154152266782946e-4	0.03422814428117304
RPS27AP17	3.116394062887863e-4	0.034227370324876556
RNU7-18P	3.1172402774016903e-4	0.034226701414651194
SFRP5	3.121156583990815e-4	-0.03422360788978569
SNX19	3.125712009691694e-4	-0.034220014087340725
ANKRD40CL	3.1300199964991014e-4	-0.03421661999874522
CALD1	3.137540215658446e-4	0.03421070558787593
GPR199P	3.1397766824608505e-4	0.034208949238438334
MTRNR2L1	3.139802165154371e-4	-0.03420892923303442
ZFP42	3.145446923590066e-4	0.03420450150895856
MIR6826	3.1511587288717897e-4	0.0342000287579523
CAMTA2	3.151549540026803e-4	-0.034199723002386294
TMBIM1	3.1616924118297934e-4	0.034191799998586056
VWA5B1	3.1670223020409204e-4	-0.03418764613828452
MBTPS2	3.167750283771788e-4	0.03418707929227072
LRFN4	3.1702677446763925e-4	-0.034185120000262685
OR51F5P	3.171610077586945e-4	-0.03418407588323129
USP32	3.1821671972748135e-4	0.03417587854695433
RNU5B-1	3.184451232462841e-4	0.03417410840104374
RPS20P14	3.1879165828865283e-4	-0.03417142499402893
MAST3	3.1984361215032397e-4	0.03416329584041889
ZNF148	3.1988970096227424e-4	0.03416294025369823
PPIL4	3.2030915093900783e-4	0.03415970629422432
KIRREL1-IT1	3.203173911263089e-4	0.03415964280208252
PTGFR	3.2183520429732425e-4	0.034147973768958416
ZNF132-DT	3.220255065801198e-4	-0.03414651434952465
LINC02872	3.2224431468456125e-4	0.03414483731747051
RPL22L1	3.2275753427203846e-4	0.03414090797652248
ARHGEF15	3.2339510284245073e-4	0.034136034723730294
MIR26A1	3.235982443877038e-4	-0.0341344839007864
CEP43	3.2410912547268367e-4	0.0341305877560969
PRDX4P1	3.244035687202634e-4	0.03412834484638254
RBPMS2	3.255638151608107e-4	-0.034119525219374704
MOCS1P1	3.2582100142468655e-4	0.034117574197988325
CSP1	3.262223276042863e-4	0.0341145326047012
B3GAT3P1	3.2685106667136295e-4	0.034109774514493436
FBXO38	3.2703958577317253e-4	0.0341083495329648
RAB22A	3.2724500974346357e-4	0.03410679764546545
RPS27P16	3.2743198502052157e-4	0.034105385921954987
MIR2276	3.275664506122737e-4	-0.03410437112970445
DYNLT4	3.2766439135536204e-4	-0.03410363223049855
TBC1D2	3.280568423351211e-4	0.03410067351480791
HELZ-AS1	3.283287111977645e-4	-0.03409862581747417
VSTM2L	3.2884902706891865e-4	-0.03409471125458016
RN7SL732P	3.289747639730081e-4	0.03409376615059991
ZNF695	3.29053879797222e-4	0.034093171648139985
CCT7	3.2986017857337887e-4	0.03408712046809059
RNU6-970P	3.300485979132309e-4	0.03408570839761065
ZFP30	3.3046135698951005e-4	-0.03408261769267449
RUSC1	3.306005227443496e-4	-0.034081576445492014
TRAF3IP2	3.308906934902997e-4	0.034079406687580895
MIR4479	3.310293602224422e-4	0.03407837043274602
FAM157B	3.3104969531236994e-4	0.03407821850301029
DDC-AS1	0.00033146008337497977	-0.034075154231888956
RPS17P2	3.3186358734070385e-4	-0.034072144821678814
TPPP3	3.31977962874379e-4	-0.0340712924096836
SNAP47-AS1	3.321791410453457e-4	0.03406979374601718
DUSP14	3.3240801491154034e-4	0.03406808979734072
AGAP3	3.3289580342241404e-4	-0.03406446190833914
RBM46	3.3355301790749834e-4	0.03405958178373399
PPIAP32	3.337316819803852e-4	-0.03405825667476079
ZNF557	3.3437824328811007e-4	0.034053466823682634
USP49	3.344405310740154e-4	-0.03405300584142558
TM4SF1	3.349150018934563e-4	0.03404949699034536
RNU5A-8P	3.3517555433130303e-4	0.034047572106180604
CNTNAP3P2	3.3752800301457803e-4	0.034030256012118475
SNORA58B	3.3798760056594457e-4	0.03402688615788073
DHRS4	3.400822250034942e-4	-0.03401158206837092
NELFCD	3.405612370854476e-4	-0.03400809462182674
KRT8P27	3.407266167506374e-4	0.03400689164098299
CCDC92	3.407471876707914e-4	-0.034006742045166675
RBMS3-AS1	3.4097454521940583e-4	0.03400508921834721
CCDC185	3.411231998460426e-4	0.03400400909740325
ARAF	3.4128300770929713e-4	0.03400284842828355
TCEANC	3.415144272310513e-4	0.03400116855141234
KLB	3.420620424475938e-4	-0.0339971976436144
PRR32	3.426530457284017e-4	-0.03399291878330516
CEP192-DT	3.4271702312535756e-4	0.03399245600149272
SCHLAP1	3.4380498305166624e-4	-0.03398459856727042
LINC01337	3.441626709182847e-4	0.03398202036331473
INTU	3.445221302566424e-4	-0.03397943191432441
FRMD3	3.455149933448195e-4	-0.03397229545850498
NKX2-8	3.4644994353559246e-4	0.033965592779723344
GDPD4	3.4667613105721464e-4	0.03396397377797952
RESP18	3.471479275237297e-4	-0.03396059993725109
MIR4698	3.4725634882938454e-4	0.0339598252169548
SAMD5	3.4787263534310304e-4	-0.03395542585819382
MIR892B	3.4857923395823626e-4	-0.033950390767719
C1orf195	3.4890356728632e-4	0.033948082824212605
PSMD8	3.492685099710018e-4	0.03394548830389027
ZNF480	3.497069347418344e-4	0.033942374721068966
ZNF618	3.507405282670217e-4	0.03393504882250791
RNU6-584P	3.510671316165262e-4	0.0339327381225261
MIR567	3.5224120529845607e-4	0.033924448188220095
GDNF	3.522723831850845e-4	0.033924228398868404
ZNF234	3.5285629778952294e-4	0.033920115434246646
FOLH1B	3.531620834432464e-4	-0.0339179640867495
HSPD1P4	3.534730314338008e-4	-0.033915778205297335
SUMO1P1	3.53733076981228e-4	0.03391395153472364
MIR708	3.5413004850345714e-4	-0.03391116545804362
GALNT3	3.550558279436379e-4	-0.033904679363872356
MYO5A	3.5535587279603636e-4	0.0339025806156102
CCND2P1	3.554379227495536e-4	-0.0339020069826162
RNU6-45P	3.5590881569688053e-4	-0.033898717237635635
TMEM178B	3.5654764080489013e-4	-0.033894260787568034
LINC02861	3.567548878943149e-4	0.03389281663376703
DPP10-AS1	3.5686445098750535e-4	-0.033892053485430985
KCNJ3	3.570893382967707e-4	-0.03389048774646671
TBX5	3.580838229165805e-4	0.033883574854683456
KRAS	3.585228522027947e-4	0.03388052877096662
NPR2	3.5872891563325606e-4	-0.033879100259119256
CLDN14	3.58891842001746e-4	0.03387797133319617
SRY	3.595507788799936e-4	0.0338734104053762
ADAM2	3.5964194317963173e-4	-0.0338727800138873
TRIML2	3.598221439475189e-4	0.03387153438406042
NDUFB4P1	3.6025940517529043e-4	0.033868514258273134
NUP210P1	3.603020320823408e-4	0.033868220021251776
LINC02774	3.60977143085474e-4	-0.033863564326119325
MIR4297	3.609775502686241e-4	-0.03386356152056347
EFCAB1	3.611080894471244e-4	-0.0338626622376118
NENFP2	3.613440042028054e-4	0.03386103779420324
RAB44	3.6192606278017623e-4	-0.033857034138016856
FPGS	3.622241583484883e-4	0.03385498603533879
DYNLL1P1	3.623460693149208e-4	-0.033854148884862253
MIR5584	3.624243178649564e-4	-0.03385361169859566
BTF3P10	3.6265061926204426e-4	-0.03385205872072058
MYO9A	3.630396974990629e-4	0.03384939081462068
RN7SL69P	3.632177047922256e-4	0.033848171111310256
NACA	3.634821205038762e-4	-0.033846360370021214
NEK4P2	3.6384909326775205e-4	-0.033843849348829246
MRPL15P1	3.647123132649508e-4	-0.03383795206491827
CERNA1	3.6472398694990343e-4	-0.03383787240294544
TEN1-CDK3	3.6528219151393045e-4	-0.03383406595869546
KLHL10	3.6544455898943637e-4	-0.03383295978202434
ANAPC7	3.655043382275557e-4	0.0338325526339203
TOB1-AS1	3.66031357241677e-4	-0.03382896587168936
CCDC174	3.660632233155285e-4	-0.03382874915381502
MRPS31P5	3.6634737349559886e-4	-0.03382681745722409
MDFIC2	3.667155349237381e-4	0.03382431672124329
METTL1	3.6702759335529835e-4	0.03382219890187236
IL3	3.6734063749394356e-4	0.033820076083483384
RNU6-1196P	3.6742039953335565e-4	0.03381953547059996
ACTG1P12	3.6796954621899506e-4	-0.033815816427332314
NDUFA9	3.682770585795985e-4	0.03381373609491693
MRPL53	3.684718416738137e-4	-0.033812419219997815
FAM163A	3.6898723952793783e-4	-0.03380893789330876
TRIM55	3.6941187842103523e-4	0.03380607302435826
MT-TI	3.696911983751175e-4	-0.0338041902421734
FUT6	3.696990545069642e-4	-0.03380413730641286
LINC02730	3.706527712619855e-4	-0.033797718823117794
RAC1P9	3.711186673603856e-4	0.03379458896796375
NUDCD2	3.7123817343890394e-4	-0.03379378672694446
SPOP	3.7150436892222603e-4	-0.03379200063133789
HMGB3P16	3.7175877557533895e-4	0.0337902947530316
LAGE3P1	3.7208442010976285e-4	-0.03378811279343646
LINC02215	3.7234596342617196e-4	0.03378636163191955
TRIM51	3.7236314613426155e-4	0.03378624662546569
CLN8	3.73270066569243e-4	-0.03378018349978896
NFE2	3.737205917249921e-4	-0.03377717667624027
ATP5PO	3.7376071982095745e-4	-0.033776909024013244
TMEM92	3.740756375368956e-4	0.03377480947189901
CDC37	3.7430482042217133e-4	0.033773282551107786
OR2B8P	3.747528287865892e-4	-0.03377030023728528
MYH16	3.7493275324456695e-4	0.03376910344923164
LINC01048	3.7520238115027333e-4	0.03376731099302319
RPL5	3.756371197094656e-4	-0.03376442343355461
PUF60	3.7602534073801424e-4	-0.033761847485100235
LINC02354	3.761679673687593e-4	0.0337609017442617
CDX1	3.7639374088999653e-4	-0.033759405350863504
ZNF519P4	3.7752845107891247e-4	0.03375189733998512
GLYATL1	3.77546827380946e-4	-0.03375177592356017
RNU7-38P	3.7784263670860335e-4	0.033749822203435684
OR10D5P	3.779072801729435e-4	0.03374939544564743
TIAL1	3.782069736348817e-4	0.03374741784545611
HNF4A	3.7829219283818966e-4	-0.03374685577325381
RPS4XP22	3.7830772295520534e-4	-0.03374675335548446
METTL15	3.786715447976256e-4	0.03374435515255632
RPL34P8	3.787513867448655e-4	0.03374382914687481
LINC00382	3.789043712835815e-4	0.03374282156089762
ZNF586	3.7894957473255664e-4	0.033742523914942764
RNF128	3.7949228352404446e-4	-0.03373895299103908
RPSAP45	3.8055980764227363e-4	-0.03373194278404922
UNKL	3.806533519369817e-4	-0.03373132937432018
PHBP11	3.8105466053557147e-4	-0.03372869942066085
GOLGA8VP	3.8186228877352436e-4	0.03372341451066853
ATP1B3-AS1	3.8206162862663864e-4	0.033722111689617196
RNU6-636P	3.821802178185683e-4	0.033721336930194835
STK39	3.8239277758156176e-4	-0.03371994881021991
RN7SL453P	3.8257469172075083e-4	0.033718761393769746
SNRPF	3.8259565821875327e-4	0.03371862457210398
CCT3P1	3.827125756629002e-4	0.033717861729103335
RPS4XP6	3.833172653021848e-4	-0.03371391982575019
MFSD14C	3.834772672772247e-4	0.03371287776320941
SNORD65B	3.8355246942321184e-4	0.033712388126236226
INSYN2A	3.844220571983612e-4	-0.03370673279580276
PVR	3.844402632131886e-4	0.033706614521497036
MIR2355	3.8462257712891995e-4	0.033705430418404424
ATP1A4	3.847767913969128e-4	-0.03370442922793241
OPRM1	3.853524789791401e-4	-0.033700695056315996
CCL26	3.8535338562105945e-4	0.03370068917953631
CHMP1B2P	3.857829711665022e-4	-0.033697906093051726
RNF24	3.8650270694800545e-4	-0.03369324974083117
STARD6	3.8657393937293727e-4	-0.03369278934123701
LRP1	3.866840307827758e-4	0.033692077938604965
TRPC4AP	3.8675672696871654e-4	0.03369160828491066
ACKR1	3.868086040147859e-4	0.03369127318369757
RNA5SP26	3.8692644811572004e-4	0.03369051212248886
PON1	3.8717608555404067e-4	-0.03368890062817187
UBE2B	3.8759116142620813e-4	0.033686223320600554
