CpGs	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	Treg
cg13040600	0.082000002264977	0.95890998840332	0.983999997377396	0.987000018358231	0.949499994516373	0.984499990940094	0.99099999666214	0.966999977827072	0.981000006198883	0.976999998092651	0.987499982118607
cg17158455	0	0.754999995231628	0.147000007331371	0.054000001400709	0.760500013828278	0.732500016689301	0.738499999046326	0.734999984502792	0.679000020027161	0.176499996334314	0.025500000454485
cg20949306	1	1	1	0.875999987125397	0.961499989032745	0.988499999046326	0.967999994754791	0.988499999046326	0.975000023841858	0.597499996423721	0.990000009536743
cg16866268	0.032999999821186	0.857504971068481	0.970499992370605	0.96849998831749	0.052000000141561	0	0	0.024500000756234	0	0.970499992370605	0.990500003099442
cg07143462	0.954999983310699	0.95505071499131	0.93299999833107	0.904000014066696	0.935000002384186	0.939999997615814	0.86599999666214	0.885500013828278	0.215000003576279	0.900499999523163	0.90599998831749
cg03974400	0.815999984741211	0.910935364490332	0.960999995470047	0.972000002861023	0.386000007390976	0.413499996066093	0.372500002384186	0.242999993264675	0.034000001847744	0.967999994754791	0.974500000476837
cg23966795	0.824999988079071	0.926785498857498	0.976999998092651	0.858500003814697	0.677000015974045	0.668999999761581	0.541999995708466	0.67849999666214	0.935999989509583	0.161500003188848	0.958000004291534
cg01248273	0.952000021934509	0.909946342309316	0.971500009298325	0.976999998092651	0.078499998897314	0.061999998986721	0.064500002190471	0.078999999910593	0.111000001430511	0.879999995231628	0.887500017881393
cg09863821	0.986000001430511	0.965144008398056	1	0.976500004529953	0.500000014901161	0.546499997377396	0.520500004291534	0.461999997496605	0.5	0.97749999165535	0.988999992609024
cg25300670	0	0.899999988079071	0.859499990940094	0.836999982595444	0.94200000166893	0.949500024318695	0.866999983787537	0.92399999499321	0.972000002861023	0.930999994277954	0.538000017404556
cg11328284	0.981000006198883	0.957272510528564	0.982500016689301	0.982999980449677	0.939500004053116	0.940999984741211	0.907999992370605	0.951999992132187	0.026000000536442	0.962999999523163	0.978500008583069
cg07870177	0.96399998664856	0.853571440492358	0.909500002861023	0.899500012397766	0.91949999332428	0.829000025987625	0.897499978542328	0.840499997138977	0	0.877000004053116	0.916500002145767
cg06500418	0.977999985218048	0.857142857142928	0.921999990940094	0.938000023365021	0.826499998569489	0.953500002622604	0.91100001335144	0.886000007390976	0.024000000208616	0.962500005960464	0.898000001907349
cg07531268	0.023000000044704	0.830952222006662	0.027999999932945	0.075500000268221	0	0	0	0.004499999806285	0	0.021999999880791	0.037500000558794
cg25856530	0.975000023841858	0.9	0.959500014781952	0.933500021696091	0.79449999332428	0.871999979019165	0.784500002861023	0.761999994516373	0.188999995589256	0.920500010251999	0.990000009536743
cg26152480	0.048000000417233	0.914545506238937	0.953500002622604	0.972000002861023	0	0.017000000923872	0	0.034000000916421	0.098999999463558	0.712999999523163	0.988000005483627
cg25519315	0	0.824154475461012	0.322500005364418	0.436000004410744	0.033500000834465	0.053999999538064	0	0.037999999709427	0	0.051500000059605	0.30799999833107
cg00678912	0.957000017166138	0.943749994039536	0.936500012874603	0.846000015735626	0.95100000500679	0.925500005483627	0.896499991416931	0.970999985933304	0.971000015735626	0.970499992370605	0.328000009059906
cg02509486	0.980000019073486	0.867543995380402	0.975500017404556	0.963499993085861	0.051999999210239	0.024000000208616	0.10700000077486	0.229499995708466	0.861000001430511	0.930000007152557	0.992500007152557
cg07240396	0.912999987602234	0.883152008056641	0.9375	0.926999986171722	0.238000005483627	0.257500007748604	0.229500003159046	0.138999998569489	0.150999993085861	0.937000006437302	0.918000012636185
cg07910010	0.980000019073486	0.930288461538462	0.988499999046326	0.966499984264374	0.898999989032745	0.860500007867813	0.6875	0.696999996900558	0	0.914000004529953	0.969999998807907
cg14586711	0.75	0.89871793679702	0.959500014781952	0.947999984025955	0	0.017000000923872	0	0	0	0.758000016212463	0.942499995231628
cg13742400	0.989000022411346	0.989796012639999	0.978499978780746	0.982500016689301	0.623999983072281	0.671000003814697	0.674499988555908	0.631499975919724	0.135000005364418	0.966500014066696	0.992500007152557
cg21348486	0.699000000953674	0.896428495645523	0.973999977111816	0.975499987602234	0.157000005245209	0.096000004559755	0.085499998182058	0.140999995172024	0.917999982833862	0.965000003576279	0.986999988555908
cg24323734	0.035999998450279	0.906926469369368	0.915499985218048	0.916500002145767	0.965000003576279	0.955000013113022	0.986999988555908	0.9375	0.948000013828278	0.921499997377396	0.963499993085861
cg03646821	0.082000002264977	0.892823048071428	0.742000013589859	0.767999976873398	0.937999993562698	0.967500001192093	0.905499994754791	0.930500000715256	0.945999979972839	0.907499998807907	0.780499994754791
cg05157335	0.980000019073486	0.935416666666667	0.981000006198883	0.960999995470047	0.335500001907349	0.322500005364418	0.352500006556511	0.327000007033348	0.50900000333786	0.971500009298325	0.97350001335144
cg03584886	0.957000017166138	0.973915863327864	0.981000006198883	0.944499999284744	0.980500012636185	0.991499990224838	0.949000000953674	0.969500005245209	0.98199999332428	0.339000001549721	0.983999997377396
cg17207690	0.975000023841858	0.868115942028986	0.967000007629395	0.90650001168251	0.962500005960464	0.945000022649765	0.939999997615814	0.945000022649765	0.950999975204468	0.065499999560416	0.97350001335144
cg01616956	0.987999975681305	0.948043216215937	0.97749999165535	0.917500019073486	0.967500001192093	0.967500001192093	0.950499981641769	0.967000007629395	0.957000017166138	0.074500001035631	0.962000012397766
cg22069247	0.954999983310699	0.930952204125268	0.974999994039536	0.907499998807907	0.952000021934509	0.977999985218048	0.9375	0.939500004053116	0.906000018119812	0.084000000730157	0.970499992370605
cg26498670	0	0.846153846153923	0.947499990463257	0.893999993801117	0.952000021934509	0.940500020980835	0.927499979734421	0.941000014543533	0.825999975204468	0.945000022649765	0.935999989509583
cg09289291	0.973999977111816	0.066919791172283	0.946000009775162	0.925500005483627	0.953500002622604	0.956999987363815	0.958000004291534	0.948000013828278	0.970000028610229	0.936500012874603	0.907499998807907
cg22666015	0.777999997138977	0.8824865394517	0.962000012397766	0.953000009059906	0.126499999314547	0.140500001609325	0.071999998763204	0.016499999910593	0	0.916000008583069	0.940000027418137
cg27285287	0.030999999493361	0.887626262626263	0.981000006198883	0.97350001335144	0.103000000119209	0.092999998480082	0.037000000476837	0.030000001192093	0.254999995231628	0.881000012159348	0.979500025510788
cg20300794	0.97299998998642	1	0.945499986410141	0.970999985933304	0.770000010728836	0.744499981403351	0.759999990463257	0.758000016212463	0.340999990701675	0.952500015497208	0.962500005960464
cg22161674	0.25900000333786	0.939442815249267	0.96399998664856	0.947500020265579	0.914499998092651	0.923000007867813	0.897000014781952	0.911500006914139	0.921999990940094	0.896499991416931	0.962000012397766
cg07254416	0.354000002145767	0.875	0.949000000953674	0.912999987602234	0.043999999761581	0.114500004798174	0.09150000102818	0.171500004827976	0.938000023365021	0.87049999833107	0.913499981164932
cg10263304	0.962000012397766	0.953221696396068	0.963499993085861	0.925500005483627	0.956499993801117	0.980500012636185	0.951499998569489	0.967999994754791	0.962999999523163	0.405499994754791	0.97299998998642
cg18668872	0.156000003218651	0.938084990978241	0.928000003099442	0.817499995231628	0.974000006914139	0.971500009298325	0.917500019073486	0.952000021934509	0.955999970436096	0.544999986886978	0.939000010490417
cg18218829	0.962000012397766	0.930952380952381	0.966999977827072	0.877999991178513	0.921000003814697	0.875999987125397	0.829999983310699	0.91499999165535	0.943000018596649	0.151500001549721	0.87950000166893
cg00116699	0.978999972343445	0.951631484887539	0.977999985218048	0.951499998569489	0.858000010251999	0.844500005245209	0.849999994039536	0.795000016689301	0.323000013828278	0.899500012397766	0.962000012397766
cg17285931	0.991999983787537	0.986486494541168	0.97749999165535	0.978500008583069	0.842999994754791	0.820999979972839	0.856000006198883	0.79899999499321	0.301999986171722	0.949499994516373	0.983999997377396
cg11231069	0.166999995708466	0.909090909090954	0.941500008106232	0.949000000953674	0.048499999567866	0.050499999895692	0.030499999411404	0.026500000618398	0.861999988555908	0.583499997854233	0.974000006914139
cg04346861	0.128000006079674	0.900297522544861	0.979999989271164	0.987000018358231	0.988000005483627	0.96849998831749	0.926000028848648	0.950500011444092	0.859000027179718	0.95949998497963	0.962999999523163
cg24169315	0.140000000596046	0.925271511077881	0	0.024999999441207	0.508500009775162	0.416500002145767	0.405000001192093	0.342000007629395	0.291999995708466	0.251499995589256	0.012000000104308
cg11990892	0.976000010967255	0.962758492231369	0.978999972343445	0.990500003099442	0.954500019550323	1	0.92399999499321	0.95100000500679	0.104999996721745	0.96000000834465	0.982499986886978
cg09537268	0.029999999329448	0.941216216216216	0.839999973773956	0.363499999046326	0.915999978780746	0.922499984502792	0.899500012397766	0.913500010967255	0.917999982833862	0.00650000013411	0.717999994754791
cg21133251	0.966000020503998	0.960984848484848	0.976999998092651	0.918999999761581	0.972000002861023	0.984499990940094	0.91949999332428	0.957000017166138	0.967000007629395	0.409500002861023	0.965000003576279
cg09273030	0.957000017166138	0.938545337090125	0.967999994754791	0.923500001430511	0.953500002622604	0.974999994039536	0.940000027418137	0.944499999284744	0.957000017166138	0.407000005245209	0.986000001430511
cg22176018	0.971000015735626	0.928571207182748	0.92849999666214	0.916999995708466	0.988499999046326	0.945500016212463	0.942499995231628	0.949500024318695	0.939999997615814	0.159499997273088	0.953999996185303
cg23928643	0	0.840579551199208	0.697500020265579	0.793999999761581	0.291999995708466	0.199999995529652	0.290499992668629	0.308000013232231	0.293000012636185	0.566500008106232	0.727500021457672
cg24271161	0.760999977588654	0.079937301576138	0.898999989032745	0.838499993085861	0.971500009298325	0.972000002861023	0.962500005960464	0.946999996900558	0.96399998664856	0.922499984502792	0.754499971866608
cg26179134	0.959999978542328	0.9375	0.972000002861023	0.949000000953674	0.089000001549721	0.069999998435378	0.172499999403954	0.311000004410744	0.395999997854233	0.894499987363815	0.952999979257584
cg26088614	0.977999985218048	0.94281045751634	0.922999978065491	0.789000004529953	0.979000002145767	0.978999972343445	0.967999994754791	0.972499996423721	0.961000025272369	0.066500000655651	0.968999981880188
cg14209800	0.976000010967255	0.742646992206573	0.980499982833862	0.946000009775162	0.163500003516674	0.174499996006489	0.030999999493361	0.925000011920929	0.944999992847443	0.951499998569489	0.949999988079071
cg10480329	0.955999970436096	0.934058157602946	0.976499974727631	0.969999998807907	0.023499999195337	0.066500000655651	0.014499999582768	0.062000000849366	0.903999984264374	0.966500014066696	0.951999992132187
cg10726093	0.833000004291534	0.897368502616882	0.816500008106232	0.632499992847443	0.568999975919724	0.527999997138977	0.339000001549721	0.531000018119812	0.46000000834465	0.107999997213483	0.583999991416931
cg11408613	0.947000026702881	0.085454545454545	0.941500008106232	0.937000006437302	0.932000011205673	0.782999992370605	0.858999997377396	0.877999991178513	0.904999971389771	0.89699998497963	0.952000021934509
cg03211711	1	0.904545442624526	0.992000013589859	0.956000000238419	0.040999999269843	0.014499999582768	0.013000000268221	0.05350000038743	0	0.99099999666214	0.960500001907349
cg00024705	0.967000007629395	0.942857084955488	0.944999992847443	0.96000000834465	0.977500021457672	0.983500003814697	0.961999982595444	0.964499980211258	0.96399998664856	0.9375	0.470999985933304
cg01304256	0.984000027179718	0.986486486486487	0.972000002861023	0.980500012636185	0.696999996900558	0.62049999833107	0.570000022649765	0.668000012636185	0.234999999403954	0.96000000834465	0.935000002384186
cg05538887	1	0.914004967971282	0.981499999761581	0.962000012397766	1	0.944000005722046	0.91949999332428	0.928999990224838	0.32600000500679	0.951999992132187	0.965499997138977
cg10917881	0.456999987363815	0.969047783953803	0.979499995708466	0.984499990940094	0.985500007867813	0.974000006914139	0.934000015258789	0.956999987363815	0.954999983310699	0.965000003576279	0.977500021457672
cg00090873	0.971000015735626	0.906521499156952	0.981499999761581	0.935000002384186	0.016499999910593	0.028000000864267	0	0.050000002607703	0.435999989509583	0.915999978780746	0.953000009059906
cg21148188	0.025000000372529	0.907375484704971	0.955000013113022	0.968999981880188	0.719500005245209	0.471000000834465	0.400999993085861	0.680000007152557	0.980000019073486	0.972499996423721	0.901999980211258
cg20888499	0.967999994754791	0.911330611523935	0.951499998569489	0.849999994039536	0.977500021457672	0.961499989032745	0.940499991178513	0.978499978780746	0.970000028610229	0.079500000923872	0.983500003814697
cg22051913	0.025000000372529	0.857142921004976	0	0	0	0.007499999832362	0	0	0	0	0.004999999888241
cg22432956	0.072999998927116	0.818741197095198	0	0	0.355499997735023	0.414499998092651	0.173000000417233	0.296499997377396	0.25900000333786	0	0.007000000216067
cg02871985	0.602999985218048	0.888888888888889	0.100999999791384	0.026499999687076	0.345500007271767	0.297000005841255	0.157999999821186	0.034499999135733	0.061000000685453	0	0.277999997138977
cg01243072	0.856000006198883	0.911067237024722	0.279499992728233	0.221500001847744	0.675000011920929	0.636000007390976	0.415000006556511	0.361000001430511	0.40200001001358	0.00899999961257	0.532999992370605
cg09446583	0.888999998569489	0.891597954002587	0.088500000536442	0.212999999523163	0.617500007152557	0.595999985933304	0.506500005722046	0.329999998211861	0.361000001430511	0.030999999493361	0.494499996304512
cg16865970	0.012000000104308	0.892857078994952	0.96000000834465	0.966500014066696	0.564500004053116	0.543999999761581	0.461000010371208	0.556500017642975	0.899999976158142	0.948500007390976	0.962500005960464
cg21322003	0.296999990940094	0.988888888888889	0.91949999332428	0.803000003099442	0.042000001296401	0.040500001050532	0.029500000178814	0.060000000521541	0	0.461500003933907	0.946000009775162
cg01811918	0.973999977111816	0.93943763518385	0.967000007629395	0.963500022888184	0.156500000506639	0.227000005543232	0.314500004053116	0.971500009298325	0.950999975204468	0.943000018596649	0.96450001001358
cg23926598	0.953000009059906	0.929623484611511	0.983500003814697	0.98199999332428	0.392000004649162	0.322499997913837	0.320500001311302	0.220499999821186	0.014000000432134	0.954499989748001	0.982499986886978
cg02053451	0.061000000685453	0.896428559507571	0.949000000953674	0.9375	0.937000006437302	0.971500009298325	0.963499993085861	0.944499999284744	0.955999970436096	0.939500004053116	0.894499987363815
cg03096698	0.984000027179718	0.972115396536314	0.986500024795532	0.937999993562698	0.992000013589859	0.986999988555908	0.944999992847443	0.980500012636185	0.976999998092651	0.465500012040138	0.941000014543533
cg02054108	0.958999991416931	0.922322988510132	0.973499983549118	0.97800001502037	0.877499997615814	0.895999997854233	0.853500008583069	0.784999996423721	0.207000002264977	0.98649999499321	0.954999983310699
cg09019636	0.970000028610229	0.933333156506221	0.993000000715256	0.973499983549118	0.734999984502792	0.666999995708466	0.72299998998642	0.698500007390976	0.316000014543533	0.962500005960464	0.969999998807907
cg05350176	0.85699999332428	0.950843598614348	0.938500016927719	0.971499979496002	0.166500002145767	0.214000001549721	0.100499998778105	0.193499997258186	0.115000002086163	0.87049999833107	0.948500007390976
cg17010895	1	0.960370432529877	0.987500011920929	0.980499982833862	0.75	0.796999990940094	0.777500003576279	0.733500003814697	0.135000005364418	0.956000000238419	0.988999992609024
cg09831549	0.293000012636185	0.8	0	0	0.619500011205673	0.66499999165535	0.594999998807907	0.673500001430511	0.785000026226044	0.018500000238419	0.008500000461936
cg15679935	0.123000003397465	0.763931952855166	0.952499985694885	0.946000009775162	0	0.008500000461936	0	0.004999999888241	0	0.588499993085861	0.976000010967255
cg27237019	0.929000020027161	0.881355966551829	0.886999994516373	0.909999996423721	0.326499998569489	0.249000005424023	0.038499999325723	0.318000003695488	0.023000000044704	0.940500020980835	0.685499995946884
cg18445680	0.97299998998642	0.95949250459671	0.932500004768372	0.967999994754791	0.678999990224838	0.641499996185303	0.309000000357628	0.702999979257584	0.28600001335144	0.944999992847443	0.810000002384186
cg26109510	0.214000001549721	0.931783167521159	0.958499997854233	0.975499987602234	0.930000007152557	0.941000014543533	0.937999993562698	0.900999993085861	0.676999986171722	0.228499993681908	0.974000006914139
cg10171422	0.444000005722046	0.964576482772827	0.985000014305115	0.978500008583069	0.969999998807907	0.976000010967255	0.956499993801117	0.96450001001358	0.949000000953674	0.235499992966652	0.979499995708466
cg16646463	0.867999970912933	0.125	0.942999988794327	0.949499994516373	0.601000010967255	0.676999986171722	0.560499995946884	0.637499988079071	0.333000004291534	0.917999982833862	0.960999995470047
cg22989958	0.85699999332428	0.847926267281106	0.84349998831749	0.921499997377396	0.013000000268221	0.019999999552965	0	0.062999999150634	0.043000001460314	0.791500002145767	0.784500002861023
cg27586626	0.976000010967255	0.932575580748645	0.971000015735626	0.983999997377396	0.012500000186265	0.057000000029802	0.043999999761581	0.052999999374151	0	0.970499992370605	1
cg05293381	0.958000004291534	0.950245499610901	0.947999984025955	0.924499988555908	0.819000005722046	0.714499980211258	0.780000001192093	0.586000025272369	0	0.920000016689301	0.942499995231628
cg21647532	0.972000002861023	0.923188177744548	0.981000006198883	0.973499983549118	0.09400000050664	0.262999996542931	0.177499998360872	0.935500025749207	0.916999995708466	0.957000017166138	0.96000000834465
cg12840069	0.935000002384186	0.923076923076923	0.95100000500679	0.965999990701675	0.027499999850988	0.024500000290573	0.010499999858439	0.0625	0.41100001335144	0.931000024080276	0.915000021457672
cg15539117	0.96399998664856	0.123339628860835	0.97800001502037	0.944499999284744	0.909999996423721	0.886000007390976	0.872500002384186	0.886000007390976	0.925000011920929	0.936999976634979	0.974500000476837
cg00228496	0.030999999493361	0.864706035338196	0.952500015497208	0.943500012159348	0.019000000320375	0	0	0.023000000044704	0.412000000476837	0.840500026941299	0.91550001502037
cg18310515	0.958999991416931	0.89039039039039	0.932500004768372	0.692999988794327	0.957500010728836	1	0.967500001192093	0.968999981880188	0.967000007629395	0.042999999597669	0.814999997615814
cg09043854	0.940999984741211	0.875	0.963499993085861	0.935499995946884	0.89699998497963	0.91949999332428	0.807500004768372	0.76800000667572	0	0.677500009536743	0.830499976873398
cg01173441	0.958999991416931	0.833333333333333	0.890000015497208	0.83950001001358	0.810499995946884	0.813500016927719	0.858500003814697	0.659000009298325	0	0.663500010967255	0.761999994516373
cg18857618	0.843999981880188	0.835585663715998	0.88850000500679	0.067999999970198	0.930000007152557	0.934000015258789	0.941500008106232	0.921000003814697	0.929000020027161	0.887000024318695	0.807500004768372
cg04329870	0.947000026702881	0.793402777777778	0.94650000333786	0.050000000745058	0.965000003576279	0.969500005245209	0.935499995946884	0.914499998092651	0.961000025272369	0.921499997377396	0.880500018596649
cg17076369	0.816999971866608	0.056349228907909	0.805500000715256	0.644000023603439	0.828999996185303	0.894499987363815	0.912499994039536	0.825999975204468	0.824999988079071	0.784999996423721	0.648000001907349
cg10067737	0.219999998807907	0.924812030075188	0.976999998092651	0.982999980449677	0.988499999046326	0.983999997377396	0.945500016212463	0.972499996423721	0.98199999332428	0.990000009536743	0.980500012636185
cg18445426	0.25	0.936105249559178	0.974000006914139	0.986000001430511	0.981000006198883	0.974000006914139	1	0.984499990940094	0.982999980449677	0.990000009536743	0.960500001907349
cg12311705	0.017000000923872	0.963299663299663	0.902499973773956	0.839000016450882	0.986999988555908	0.989499986171722	0.923500001430511	0.962000012397766	0.971000015735626	0.974500000476837	0.818499982357025
cg26306976	0.938000023365021	0.91287883122762	0.956499993801117	0.916000008583069	0.958499997854233	0.955000013113022	0.944000005722046	0.951999992132187	0.028999999165535	0.928999990224838	0.916999995708466
cg25739938	0.971000015735626	1	0.984499990940094	0.974999994039536	0.986999988555908	0.952500015497208	0.955999970436096	0.938500016927719	0	0.953999996185303	0.983500003814697
cg25285289	0.023000000044704	0.888888951804903	0.980500012636185	0.955999970436096	0.482500016689301	0.568500012159348	0.424999997019768	0.471000000834465	0.742999970912933	0.929000020027161	0.944999992847443
cg07055745	0.027000000700355	0.93028849363327	0.641999989748001	0.782999992370605	0.948500007390976	0.927500009536743	0.938499987125397	0.917500019073486	0.920000016689301	0.918999999761581	0.763999998569489
cg02592133	0.059000000357628	0.027402400039136	0.616000026464462	0.685499995946884	0.074500000104308	0.070999998599291	0.008500000461936	0.03150000050664	0	0.102500002831221	0.63400000333786
cg14837810	0.825999975204468	0.069047619047619	0.91550001502037	0.93299999833107	0.037000000476837	0.036000000312924	0	0.132000003010035	0.961000025272369	0.95100000500679	0.822999984025955
cg02075976	0.017000000923872	0.895264116575592	0.374500006437302	0.835999995470047	0.936000019311905	0.948500007390976	0.914000004529953	0.922000020742416	0.906000018119812	0.824499994516373	0.550999999046326
cg17025221	0.540000021457672	0.06762919947505	0.939999997615814	0.923500001430511	0.805500000715256	0.794999986886978	0.935499995946884	0.916500002145767	0.935999989509583	0.968500018119812	0.939999997615814
cg16190128	0.921000003814697	0.146514865912889	0.859499990940094	0.858000010251999	0.856499999761581	0.928000003099442	0.891499996185303	0.828000009059906	0.864000022411346	0.834500014781952	0.870999991893768
cg06993524	0.017000000923872	0.9464488044842	0.972000002861023	0.949000000953674	0.986000001430511	0.981000006198883	0.914000004529953	0.961499989032745	0.958000004291534	0.922000020742416	0.967000007629395
cg18799946	0.024000000208616	0.918333333333333	0.78999999165535	0.69650000333786	0.952000021934509	0.941499978303909	0.938500016927719	0.965999990701675	0.966000020503998	0.742000013589859	0.854000002145767
cg24446326	0.815999984741211	0.9	0.900499999523163	0.797499984502792	0.064999999478459	0.181000001728535	0.146000001579523	0.251499995589256	0.759999990463257	0.900499999523163	0.809499979019165
cg16691087	0.952000021934509	0.923076923076923	1	0.96000000834465	0.851999998092651	0.888999998569489	0.819499999284744	0.703000009059906	0.284000009298325	0.937000006437302	0.969500005245209
cg26761982	0.899999976158142	0.076704545454546	0.918500006198883	0.893999993801117	1	0.895999997854233	0.96450001001358	0.930000007152557	0.908999979496002	0.841000020503998	0.900499999523163
cg14783239	0.802999973297119	0.983333333333333	0.964000016450882	0.961500018835068	0.100000001490116	0.155000001192093	0.127500001341105	0.124500002712011	0	0.83449998497963	0.988999992609024
cg20661985	0.959999978542328	0.892857142857143	0.956499993801117	0.859500020742416	0.319000005722046	0.289000004529953	0.224500000476837	0.166000001132488	0	0.715499997138977	0.986000001430511
cg03519012	0.926999986171722	0.276988506317139	0.871000021696091	0.90200001001358	0.82150000333786	0.889000028371811	0.841500014066696	0.659000009298325	0	0.824000000953674	0.80799999833107
cg11373114	0.711000025272369	0.158004000782967	0.82150000333786	0.814000010490417	0.583499997854233	0.575499981641769	0.511500000953674	0.576999992132187	0.550999999046326	0.567500025033951	0.812999993562698
cg01026915	0.616999983787537	0.875	0.88850000500679	0.85249999165535	0.070999998599291	0.134999997913837	0.0625	0.046500001102686	0.014999999664724	0.522499993443489	0.890500009059906
cg26906795	0.959999978542328	0.968254125780529	0.950499981641769	0.652500003576279	1	0.940499991178513	0.940999984741211	0.95550000667572	0.961000025272369	0.035000000149012	0.956000000238419
cg14520939	0.880999982357025	0.870679940932836	0.860000014305115	0.404499992728233	0.90200001001358	0.830000013113022	0.855500012636185	0.85249999165535	0.822000026702881	0.014000000432134	0.787000000476837
cg10646283	0	0.816666672627131	0	0	0.079500000923872	0.090500000864267	0.043999999761581	0	0	0	0
cg04759756	0.975000023841858	0.940769008398056	0.281000003218651	0.078999999910593	0.985500007867813	0.97350001335144	0.964000016450882	0.96399998664856	0.977999985218048	0.745999991893768	0.347000002861023
cg01772407	0.933000028133392	0.028991600498557	0.985000014305115	0.944000005722046	0.079500000923872	0.059000000357628	0.054500000551343	0.332499995827675	0.319999992847443	0.970499992370605	0.943500012159348
cg14644456	0.120999999344349	0.896428507566452	0.976500004529953	0.9375	0.645499974489212	0.599999994039536	0.591999977827072	0.506500005722046	0.745999991893768	0.956000000238419	0.932000011205673
cg24956391	0.5	0.759615510702133	0.881999999284744	0.923000007867813	0.040500000119209	0.047499999403954	0	0.835499972105026	0.848999977111816	0.94200000166893	0.764999985694885
cg23410129	0.537999987602234	0.895644283121597	0.886999994516373	0.932000011205673	0.13849999755621	0.084999997168779	0	0.938000023365021	0.916999995708466	0.941499978303909	0.780000001192093
cg12221474	0.028999999165535	0.8	0.025000000372529	0.016999999992549	0.211499996483326	0.14750000089407	0.069499999284744	0.010000000242144	0	0.00650000013411	0.035000001080334
cg26350671	0.291999995708466	0.01388890016824	0.674499988555908	0.698999971151352	0.055500000715256	0.163999997079372	0.070500001311302	0.054999999701977	0.045000001788139	0.600500017404556	0.746000021696091
cg13043748	0.958000004291534	0.924351990222931	0.948500007390976	0.871500015258789	0.967999994754791	0.967500001192093	0.969500005245209	0.958000004291534	0.962000012397766	0.412000000476837	0.909000009298325
cg11410920	0	0.894444444444444	0.37049999833107	0.269500002264977	0	0	0.00800000037998	0.002499999944121	0.119999997317791	0.422999992966652	0.303999990224838
cg06815444	0	0.894444495439529	0.917499989271164	0.846000015735626	0.251500003039837	0.180999994277954	0.150500006973743	0.024999999441207	0	0.762500017881393	0.869500011205673
cg17385482	0	0.853129506111145	0.935000002384186	0.938000023365021	0.90650001168251	0.928000003099442	0.880500018596649	0.935499995946884	0.913999974727631	0.818000018596649	0.958499997854233
cg21863296	0.25	0.033888899721205	0.907499998807907	0.94200000166893	0.046999999321997	0.014499999582768	0	0.027999999932945	0.012000000104308	0.57600000500679	0.938000023365021
cg13900919	0.043000001460314	0.848148222102059	0.993499994277954	0.969500005245209	0	0	0.010999999940395	0.013500000350177	0	0.579499989748001	0.941500008106232
cg26146808	0.968999981880188	0.90608444526082	0.858000010251999	0.888000011444092	0.917499989271164	0.922000020742416	0.888999998569489	0.903000026941299	0.287999987602234	0.936499983072281	0.826499998569489
cg04311811	0.970000028610229	0.905946016311646	0.917999982833862	0.946999996900558	0.875	0.865000009536743	0.849500000476837	0.709500014781952	0.212999999523163	0.944999992847443	0.927000015974045
cg02110603	0.935000002384186	0.906084718527414	0.952000021934509	0.827500015497208	0.945500016212463	0.96000000834465	0.96849998831749	0.977999985218048	0.968999981880188	0.155000001192093	0.952499985694885
cg09888670	0.852999985218048	0.080729149281979	0.916500002145767	0.87950000166893	0.91949999332428	0.932500004768372	0.891000002622604	0.905499994754791	0.925999999046326	0.912999987602234	0.888999998569489
cg08056558	0.356000006198883	0.911538481712341	0.97299998998642	0.930500000715256	0.955000013113022	0.972000002861023	1	0.969999998807907	0.976000010967255	0.990000009536743	0.974000006914139
cg11597277	0.982999980449677	0.98780487804878	0.985000014305115	0.97299998998642	0.712499976158142	0.583499997854233	0.641000002622604	0.430500000715256	0.030999999493361	1	0.97800001502037
cg08232510	0.958000004291534	0.93939393939397	0.978500008583069	0.985500007867813	0	0	0	0.027999999001622	0	0.976500004529953	0.990000009536743
cg05287483	0.093000002205372	0.835585585585667	0.398499995470047	0.903999984264374	0	0.009499999694526	0	0.003500000108033	0	0.921999990940094	0.609999999403954
cg14499153	0.976000010967255	0.909090909090909	0.315999999642372	0.512000009417534	0.956999987363815	0.956000000238419	0.934500008821487	0.925500005483627	0.633000016212463	0.923000007867813	0.548000007867813
cg12255554	0.90200001001358	0.980580693815873	0.945500016212463	0.712500005960464	0.977500021457672	0.992000013589859	0.94650000333786	0.949000000953674	0.975000023841858	0.136499999091029	0.951499998569489
cg23348269	0.986000001430511	0.965410685805545	0.985500007867813	0.974999994039536	0.842999994754791	0.876499980688095	0.921499997377396	0.857499986886978	0.263999998569489	0.983500003814697	0.979999989271164
cg20742175	0.984000027179718	0.914222917249126	0.957500010728836	0.95949998497963	0	0	0	0.05449999962002	0.071000002324581	0.944000005722046	0.972000002861023
cg13795831	0	0.803225994110107	0.84799998998642	0.861000001430511	0.118999999016523	0.043500000610948	0.074000000953674	0.038499999791384	0.043000001460314	0.58050000667572	0.837500005960464
cg08545593	0	0.924285722630365	0.967999994754791	0.980500012636185	0.018500000238419	0.01799999922514	0	0.007499999832362	0	0.926499992609024	0.94650000333786
cg01623438	0	0.854166666666667	0.839000016450882	0.764499992132187	0	0.014999999664724	0	0	0	0.86149999499321	0.825000017881393
cg04917472	0.020999999716878	0.949999994039536	0.973499983549118	0.979499995708466	0.027000000700355	0.015000000596046	0	0.042499999515712	0.49099999666214	0.971500009298325	0.973499983549118
